source_path,latex,latex_hash,has_worker_client
genesis-to-quantum/gtq-03-free-will-two-frames.html,C^* \to 1,aa3d2391eea2aefd3c13d55d80eb05f323f42a761bbfac8877bdb00751247abe,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,C^*_{perf} = \frac{\frac{G}{2}}{\frac{G}{2} + S} = \frac{G}{G + 2S},24bdc54f8d90962d962bcf612d8f0c504861928db76fc247a003370dde07c40c,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,G &gt; 0,fd320c5543afad273e4ca00e788e6e725e8da0120e0ed3974c32952e5776c898,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,G &lt; 0,189b071e6e268288c9cf758b5e0c8373040c12993efb60410731dc8245f8b6ed,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,G = 0,c2dc6f33629f7c9d6259391a661a97482c6248ac8db24160f1a5ed418a2e1fdf,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,G = S,fb5a7028e57d26b8a41cf843a8d5322dabd69cc41b804cfdb4cca6707ab5ff92,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,G \cdot O,a457ae5025d89fbd549724e6ae948b1e4ce16b81aae51b375717b536658497ba,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,G \gg S,50d9421fdd12317352658d46bb20b86a1919c1ec9647713e54d475fdd4fa7c25,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,G_{elect} \gg 0,c235319bdd7749a0a0d84eb4053b9caad44cbd46a20bac01c0071c392b81ac57,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,G_{reprobate} = 0,d27ddb99405962409949d7165c8fba24f29087330f3d72ddef25b8d1a3339137,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,O \equiv 1,a730a12688cbd49a8e2c0fc4fc574b8734ec1f1424e6587557083fc8a41b3cb2,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,"O \in [0,1]",62eedb4cd70c000298ba7f9f0ae5f26e106c4fda88d627ba1dd410a90d2b494c,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,S \cdot C,d673d0e3a611866cb4f009ece72f4a6a15ad5cfe4d64a169a7a62834f96d7948,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,S \geq 0,8d678c3925b58961d3d637375788a82abe6fae5c7fe817f51a3e76765331191e,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,\frac{dC}{dt} = 0 \cdot G(1-C) - S \cdot C = -S \cdot C,0fa3e95639c2b6e56871f5b2c4ca999370120530bf2df1f81a29bcfed743aa79,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,\frac{dC}{dt} = G(1-C) - S \cdot C,d7c4c2cb5e61e6fbb3cf0abe69fa2f55078c118b72af58ae768e7b7613d63693,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,\frac{dC}{dt} = O \cdot G(1-C) - S \cdot C,c831a2c73264d754aede1e2554e83d95f69ead47a7b1c2573c9c878e8397997a,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,\frac{dC}{dt} = \frac{(1+s)}{2} \cdot G(1-C) - S \cdot C,0b8a261973531529cc618fa57ac20827f85f9cf2316d8288bd936db85fe64262,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,\frac{dC}{dt} \approx \frac{1}{2} G(1-C) - S \cdot C,47aa717d3e68d36fac8452186633f359fa6bdfb1236a09ebfcd51dc0dbbca7d6,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,dC/dt = 0,de34171e3483ca258afbd5762adf79a8c80a68b8cdade570f90464b97da0f974,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,dC/dt = O \cdot G(1-C) - S \cdot C,2ce9c99c56fef6dabc24f243d703bded56896f51a6311e2953f07840643d4ba5,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,s = +1,e33a8c4849045aad2ae9f46d3164343ea238d85a81bb1f1d9bfd624e36f863ab,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,s = -1,582cac9d24f4c6a090c23f361b3663cb2d5fdaed29f5509245d9f5ea378fcf6a,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,s = 0,8899eb86363a4c101da3b7a650ed577eaa26089fa4e408dee3d6b7d5ccfeeaac,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,s \approx +1,0a0b7c1c7d0dbbfaa038789ee227cb0fbb8dd36a263deb6116b3b7af730a1979,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,s \approx -1,4348d306448fc69db43d04622f56edb5290e000084dc557ff14b333669ce80fd,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,s \approx 0,b2b742764eedab328f2964eddd9cf6b7c8452bbcac622707327765b23fb6d8e1,True
genesis-to-quantum/gtq-03-free-will-two-frames.html,"s \in [-1, +1]",e571122dcd690953730e0626067e08f6fd22e1ed8dccf60de1add76ffa79dcc5,True
genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html,+1,c59dc4e44ff99288156d4dff2168f6ac7ddee6b1fc7ccc0754656ffaa6d351ea,True
genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html,-1,1bad6b8cf97131fceab8543e81f7757195fbb1d36b376ee994ad1cf17699c464,True
genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html,\alpha(s) = 0,01ce1b22a5de03fdff28a4280e18f8372a6572ef5ff7ec14bbdeb64da976cee7,True
genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html,\alpha(s) = \frac{1+s}{2},7ee50afe7354d4c3a434b6a93f9cc569f6c2434210e6dd3345ec34663fb2cc76,True
genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html,\frac{dC}{dt} = -S \cdot C,491bac6dfaab8f30cd9eb4b4fdeb4814e34f4e7bf1fdf60c5d5aa4ef49ab5102,True
genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html,\frac{dC}{dt} = O \cdot G(1-C) - S \cdot C,c831a2c73264d754aede1e2554e83d95f69ead47a7b1c2573c9c878e8397997a,True
genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html,s = +1,e33a8c4849045aad2ae9f46d3164343ea238d85a81bb1f1d9bfd624e36f863ab,True
genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html,s = -1,582cac9d24f4c6a090c23f361b3663cb2d5fdaed29f5509245d9f5ea378fcf6a,True
genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html,s = -1 \to 0,e0c310524abb6013d63c64be5fd64218dc38ddee5e03280d1dec63b2a648bea1,True
genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html,s = 0 \to +1,65fcfbb8b73e010261fc234d4ccd9a7ae4707f4644687e3d57db531c44938991,True
genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html,s \approx 0,b2b742764eedab328f2964eddd9cf6b7c8452bbcac622707327765b23fb6d8e1,True
genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html,s: -1 \to +1,cb32d83ee572c4be274fa30d453c5f481c2ed33d143d7d832d77d1cb55fb50d3,True
genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html,s:-1 \to 0,bfad21ece6790f615e7858883d27e25b7a0270cd4658c402e1130172396c6430,True
genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html,s:0 \to +1,20acb087aab8a18f29efe594309bd520412f52fa59dbae02595116453161fcad,True
genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html,s=-1,23d6f9b37783d50d251dee8726fbde989cee1806ff043ac2a0814a72e3b96441,True
genesis-to-quantum/gtq-03a-macarthur-and-the-equation.html,s=0,b10f271a7654500776598db2b7e193f2240a5449c3eb1c87a43a7de6a1e15fd2,True
genesis-to-quantum/gtq-03b-the-three-pathways.html,G = 0,c2dc6f33629f7c9d6259391a661a97482c6248ac8db24160f1a5ed418a2e1fdf,True
genesis-to-quantum/gtq-03b-the-three-pathways.html,S \cdot C,d673d0e3a611866cb4f009ece72f4a6a15ad5cfe4d64a169a7a62834f96d7948,True
genesis-to-quantum/gtq-03b-the-three-pathways.html,\alpha(s),f9f1dc5152dafb86e356c059f7de806b43645aa11a0e01878ad7844aff203156,True
genesis-to-quantum/gtq-03b-the-three-pathways.html,\alpha(s) = 0,01ce1b22a5de03fdff28a4280e18f8372a6572ef5ff7ec14bbdeb64da976cee7,True
genesis-to-quantum/gtq-03b-the-three-pathways.html,\alpha(s) = 1,081a8746f883ccb7c8025b2f6172993faf46de60d17efc32adbc1f74d1e4ddde,True
genesis-to-quantum/gtq-03b-the-three-pathways.html,\frac{dC}{dt} = -S \cdot C,491bac6dfaab8f30cd9eb4b4fdeb4814e34f4e7bf1fdf60c5d5aa4ef49ab5102,True
genesis-to-quantum/gtq-03b-the-three-pathways.html,\frac{dC}{dt} = G(1-C) - S \cdot C,d7c4c2cb5e61e6fbb3cf0abe69fa2f55078c118b72af58ae768e7b7613d63693,True
genesis-to-quantum/gtq-03b-the-three-pathways.html,\frac{dC}{dt} \approx 0,95e4bd5c315c68ec0dcab0d946578744b807f796f7242ed30924357d3d89e2dc,True
genesis-to-quantum/gtq-03b-the-three-pathways.html,s = +1,e33a8c4849045aad2ae9f46d3164343ea238d85a81bb1f1d9bfd624e36f863ab,True
genesis-to-quantum/gtq-03b-the-three-pathways.html,s = -1,582cac9d24f4c6a090c23f361b3663cb2d5fdaed29f5509245d9f5ea378fcf6a,True
genesis-to-quantum/gtq-03b-the-three-pathways.html,s = 0,8899eb86363a4c101da3b7a650ed577eaa26089fa4e408dee3d6b7d5ccfeeaac,True
genesis-to-quantum/gtq-03b-the-three-pathways.html,s \approx 0,b2b742764eedab328f2964eddd9cf6b7c8452bbcac622707327765b23fb6d8e1,True
genesis-to-quantum/gtq-03b-the-three-pathways.html,s: +1 \to 0,ea3f072323768f224b13e396c1acf2e20184898ac8804b9831557fdbe1f24889,True
genesis-to-quantum/gtq-03b-the-three-pathways.html,s: -1 \to 0,a7ec844dfc1cf31cf6a4c483e9e8782f3b813a6e4090f5d2ac0e1589b6c6284e,True
genesis-to-quantum/gtq-03b-the-three-pathways.html,s: 0 \to +1,5aaaae24b16726ec2edbae0421bdb10878e83df958da601f6972ab9a9ed234b3,True
genesis-to-quantum/gtq-03b-the-three-pathways.html,s: 0 \to -1,9bf8b4b48a5fbceb21fd1380f957750d6890bfbc58269f504def163649a3be3b,True
genesis-to-quantum/gtq-04-free-will-two-frames.html,O \cdot G(1-C),9eb2493477bea4b6c1d4430b2f75649b47c10813b97d486974645c2432cc4cf1,True
genesis-to-quantum/gtq-04-free-will-two-frames.html,S &gt; 0,9309ff7d9bbaca685c039a7935858f82629f0e486e93e6dd0c5bafdf57d50b0e,True
genesis-to-quantum/gtq-04-free-will-two-frames.html,S \approx 0,9314f0d40ccafc42cc9bedd2f737216c95c147bca2a99ee239b0e9130e2166ce,True
genesis-to-quantum/gtq-04-free-will-two-frames.html,S \cdot C,d673d0e3a611866cb4f009ece72f4a6a15ad5cfe4d64a169a7a62834f96d7948,True
genesis-to-quantum/gtq-04-free-will-two-frames.html,dC/dt &gt; 0,1eb23ce07e225fdd56230f0aafc42c66acc56eda383e037cf6350cfba94bc862,True
genesis-to-quantum/gtq-04-free-will-two-frames.html,dC/dt = O \cdot G(1-C) - S \cdot C,2ce9c99c56fef6dabc24f243d703bded56896f51a6311e2953f07840643d4ba5,True
genesis-to-quantum/gtq-04-free-will-two-frames.html,s = +1,e33a8c4849045aad2ae9f46d3164343ea238d85a81bb1f1d9bfd624e36f863ab,True
genesis-to-quantum/gtq-04-free-will-two-frames.html,s = -1,582cac9d24f4c6a090c23f361b3663cb2d5fdaed29f5509245d9f5ea378fcf6a,True
genesis-to-quantum/gtq-04-free-will-two-frames.html,s \approx 0,b2b742764eedab328f2964eddd9cf6b7c8452bbcac622707327765b23fb6d8e1,True
genesis-to-quantum/gtq-04-free-will-two-frames.html,s: -1 \to 0,a7ec844dfc1cf31cf6a4c483e9e8782f3b813a6e4090f5d2ac0e1589b6c6284e,True
genesis-to-quantum/gtq-04-free-will-two-frames.html,s: 0 \to +1,5aaaae24b16726ec2edbae0421bdb10878e83df958da601f6972ab9a9ed234b3,True
genesis-to-quantum/gtq-04-the-day-time-began.html,1/\tau_d = 1/214,284b3c70e3d97d40a3580e71c568a1ce01b0f66fafd7c4917bcebe400e9a5836,True
genesis-to-quantum/gtq-04-the-day-time-began.html,2 + 2 = 4,e93dff0d1076b537cd1bd659d14bb77d5fd47db13204a227cb3cd66e81dd454c,True
genesis-to-quantum/gtq-04-the-day-time-began.html,2.53\sigma,bbb0211a1a31bccb159b108b1fa07caccfdc73275b96abe81400a27a6928dac8,True
genesis-to-quantum/gtq-04-the-day-time-began.html,5 \times \tau_d,53d8eb08497dc952fbc3b59f969bb1fb3d12f4f5fe64690d03bd1181916588f2,True
genesis-to-quantum/gtq-04-the-day-time-began.html,A = 337,52b73395dd1d4fc1901594dad59caec289192caa56538e8e9db4c9dae30251e6,True
genesis-to-quantum/gtq-04-the-day-time-began.html,C(t) = 337 \cdot e^{-t/214} + 93,4e1c38210309ba631c98a0435ca014a72f7acbdc66beae0573bb1583f4332a25,True
genesis-to-quantum/gtq-04-the-day-time-began.html,C(t)=337 e^{-t/214}+93,00e36ea1f6e432600d92c5043a1793bcb055edbb1c9569b864d26e337e673426,True
genesis-to-quantum/gtq-04-the-day-time-began.html,C_1(t) = \bar{L} = 912 \text{ years},42f93f59667d7265e588f881cc34e3f22817f9dc467227ae0a35bf8d2114099d,True
genesis-to-quantum/gtq-04-the-day-time-began.html,C_2(t) = A \cdot e^{-t/\tau_d} + L_{\text{floor}},954ea968389bae606e03b109f22ccb88f83075d2075239500061621f2df59be8,True
genesis-to-quantum/gtq-04-the-day-time-began.html,C_{eq} = OG/(OG+S),bcaf3b446dc7a2946c9d4b4bdaf1e4bb9252adbc457e4b66c2d32b27ece98e26,True
genesis-to-quantum/gtq-04-the-day-time-began.html,C_{eq} = \frac{O \cdot G}{O \cdot G + S},766a401c1bf0972d479710005968d8971f8e756ccf3e0e198ccbbb9a21d8e50a,True
genesis-to-quantum/gtq-04-the-day-time-began.html,C_{eq}=OG/(OG+S),c977942a57a44dab5f9ab165c48e21f3b70a1b9205cb75372d1cc8c6af6e89f4,True
genesis-to-quantum/gtq-04-the-day-time-began.html,G &gt; 0,fd320c5543afad273e4ca00e788e6e725e8da0120e0ed3974c32952e5776c898,True
genesis-to-quantum/gtq-04-the-day-time-began.html,G&gt;0,6f55e21351f6de05965a49d70860ae0545926dbe88b2711a62cdb0df401ddce7,True
genesis-to-quantum/gtq-04-the-day-time-began.html,L(n),76c05c12cd568bca16e72b55edc529079e7ac69d2c13232ddebb5df7b4e2af8a,True
genesis-to-quantum/gtq-04-the-day-time-began.html,L(n) = L_0 \cdot e^{\lambda n},ab1cdcf7053000345af2e60c6dc1d3d5fa32c1570b85a5680ed9b104c0a0e13d,True
genesis-to-quantum/gtq-04-the-day-time-began.html,L_0,64a393c37e7bfedd823eb6ea80da15120104840358bd7b5240e79f62dc62faee,True
genesis-to-quantum/gtq-04-the-day-time-began.html,L_{\text{bot}},4fc7811a3520ad3e23c0dba41e22b488260f69a2509fc684603d5e8c39d1d910,True
genesis-to-quantum/gtq-04-the-day-time-began.html,L_{\text{floor}},86b5de0026cc0606b254ea144cada9a0a38de5192a338507a43cf5aafc6b777a,True
genesis-to-quantum/gtq-04-the-day-time-began.html,L_{\text{floor}} = 93,c722554a0e64512e79442a42bc0e0c5a65e36b0379b3b79ded8629f35faed8f4,True
genesis-to-quantum/gtq-04-the-day-time-began.html,N(t) = N_0 e^{-t/\tau},ce971e52ee40b4a9c3a8050c6693badccec6d8513013ebe26a6f800c1137645b,True
genesis-to-quantum/gtq-04-the-day-time-began.html,R^2,2171bce1de561fa038cf3fc7defb2d3e343bdfeced99ae68f8f40be72df60ecd,True
genesis-to-quantum/gtq-04-the-day-time-began.html,R^2 = 0.888,c5ee5565a24de47a9d07075f523adc1ec0a26fd66f1127e4dde209ff88a1e17c,True
genesis-to-quantum/gtq-04-the-day-time-began.html,R^2=0.888,8f70d97aadffd481d0c02f094b0cc3971c700809791eba6f72b35bb180738c7c,True
genesis-to-quantum/gtq-04-the-day-time-began.html,S = k_B \ln \Omega,682da89fb92254bafa59dd9e976698257de05b3a733cf478b44d8e2794ebb3dc,True
genesis-to-quantum/gtq-04-the-day-time-began.html,S = k_B \ln(1) = 0,8afcbbe0607a2c440b45975055748c4a889f3ced1ebc0b6795642b6309e6ae16,True
genesis-to-quantum/gtq-04-the-day-time-began.html,S \cdot \chi(t),35efc286df440ea01dbaeaca0eef9b7980862a56ce1205cd73d218c8eb6ff500,True
genesis-to-quantum/gtq-04-the-day-time-began.html,S \to \infty,04cd0c8e53b28406b84e196c7eb2c3ee26b8cdec29a141b1233fe4b1dcf2f739,True
genesis-to-quantum/gtq-04-the-day-time-began.html,T(t) = T_{env} + (T_0 - T_{env})e^{-t/\tau},e98990079a24279fc3ae356c9a929cba994820d11b667a5e4f80eb21d9019df3,True
genesis-to-quantum/gtq-04-the-day-time-began.html,V(t) = V_0 e^{-t/RC},dcc27bf993fbd2524eaffa58d4ee43e607149a1116bb52bb550bbaff06495069,True
genesis-to-quantum/gtq-04-the-day-time-began.html,\Delta,f1941b975ffcc891792dd70f07d587a373d6842a1cc214ff4bd645a8dbefae61,True
genesis-to-quantum/gtq-04-the-day-time-began.html,\Omega,d6aef031749de4a79f450416826232dad5a75b90a0d538bd83fd60dc9a118ea2,True
genesis-to-quantum/gtq-04-the-day-time-began.html,\Omega \to \infty,7f7ecb22ee69a4a7f547db423153a9edacc4ef3e766adb3917e3c27a74caa312,True
genesis-to-quantum/gtq-04-the-day-time-began.html,\Omega_{\text{God}} = 1. \quad S_{\text{God}} = 0.,168c5f1a38e83276959bf1e21b048c4075bb6ad30fbb9c3f6c5de5950fa0c051,True
genesis-to-quantum/gtq-04-the-day-time-began.html,\Omega_{\text{lies}} \to \infty,5e53e4a5b46607f0dc8e478c826814c98fb5fe3d422cca2ca4ce7bc56d777ac7,True
genesis-to-quantum/gtq-04-the-day-time-began.html,\Omega_{\text{truth}} = 1,3a38677fc6f8da90c89b7bd2c69485c4b19e247d4b88a34b39da4caad5dc761b,True
genesis-to-quantum/gtq-04-the-day-time-began.html,\langle\phi|,0550f1966375b4ec99284a3530b1b020cf09a4ec2d558372b67c4591afd64b18,True
genesis-to-quantum/gtq-04-the-day-time-began.html,\lim_{t \to \infty} (1 - \epsilon)^t = 0 \quad \text{for any } \epsilon &gt; 0,6895dc214230f8ab6167b9a1ce43aed1a5f97dd0d5db437216b8d95b29631f68,True
genesis-to-quantum/gtq-04-the-day-time-began.html,\rho_{off}(t) = \rho_0 e^{-t/\tau_d},71f5e0b601a7777c539d48ae61e1348532272969d0e6509556327655e13b8894,True
genesis-to-quantum/gtq-04-the-day-time-began.html,\tau_d,3f747f9d01e374c947db52144889927d3caa67940b9a26d675cb12246387480c,True
genesis-to-quantum/gtq-04-the-day-time-began.html,\tau_d = 214,87196541d3aafca64369ac6cf5a176afcef30d88f920810bca8bdfc96368f613,True
genesis-to-quantum/gtq-04-the-day-time-began.html,\text{Bit Error Rate} &gt; 0 \implies \text{Channel Capacity} \to 0 \text{ as } t \to \infty,3c47d8446394667eea2d58e4ee426f1827f5bb79ca86a4c69b500441f5cf5041,True
genesis-to-quantum/gtq-04-the-day-time-began.html,^{-1},04ce969777cef89570c69988ec769d71b528c0a4d0a00272eeaa6a66f76306ea,True
genesis-to-quantum/gtq-04-the-day-time-began.html,dS/dt &gt; 0,31b257466d48378535d3f102665d131e8c21d05053c098ff124880fec458f727,True
genesis-to-quantum/gtq-04-the-day-time-began.html,dt,fefbdb67a3b2d570a0c29fd64907931f9340cc93cdf53b2f724c0674ac8a6024,True
genesis-to-quantum/gtq-04-the-day-time-began.html,dx,720f6ac947ab8e448c3a7bb9109e62b72d79a388cb8e05469a6188d76b2e02b3,True
genesis-to-quantum/gtq-04-the-day-time-began.html,dy,aa1be933fec0f68c7d1ef42b15259b73f88c582d5f535753d9ad647394deefe8,True
genesis-to-quantum/gtq-04-the-day-time-began.html,k_B,2d2ff320209998aed532037a2839db6102d030e6534286def46e4b67bd104c4c,True
genesis-to-quantum/gtq-04-the-day-time-began.html,p &lt; 10^{-6},de368028bb99d012ba0a3bda6c4c9116ea0ce008476f681c0c8de56d797f8ed2,True
genesis-to-quantum/gtq-04-the-day-time-began.html,p = 0.68,2250832bf3ce2a85c6cab72d98639fbc744d340bc7c90c706d6489771ceb1be7,True
genesis-to-quantum/gtq-04-the-day-time-began.html,p = 4.73 \times 10^{-7},5339f6ee5a50193d8852bada8b003fe675305e2f80404edb54b9e124d0e9bb28,True
genesis-to-quantum/gtq-04-the-day-time-began.html,|\langle\psi|\phi\rangle|^2,cc743a5d407582796cca68c4525624610387d97cdbfbdaf4c246752336e697ac,True
genesis-to-quantum/gtq-04-the-day-time-began.html,|\psi\rangle,43e0453225b24b1cb697fe62415a98dd140360d58ed1f282ef2355421ae46ac1,True
genesis-to-quantum/gtq-04b-how-lies-kill.html,G \to 0,17a10831b55f2289c7b038c0cb59ea1ae21246c2dd435fc29b42c5989a31eba7,True
genesis-to-quantum/gtq-04b-how-lies-kill.html,S = k_B \ln(1) = 0,8afcbbe0607a2c440b45975055748c4a889f3ced1ebc0b6795642b6309e6ae16,True
genesis-to-quantum/gtq-04b-how-lies-kill.html,S \to \infty,04cd0c8e53b28406b84e196c7eb2c3ee26b8cdec29a141b1233fe4b1dcf2f739,True
genesis-to-quantum/gtq-04b-how-lies-kill.html,\Omega \to \infty,7f7ecb22ee69a4a7f547db423153a9edacc4ef3e766adb3917e3c27a74caa312,True
genesis-to-quantum/gtq-04b-how-lies-kill.html,\Omega_{God} = 1. \quad S_{God} = 0.,e6f0a712e07df3a14e13d5ca9c0f7f2c43c3be8297b9bc8632426d51cc9bc3a4,True
genesis-to-quantum/gtq-05-macarthur-and-the-equation.html,O \cdot G(1-C),9eb2493477bea4b6c1d4430b2f75649b47c10813b97d486974645c2432cc4cf1,True
genesis-to-quantum/gtq-05-macarthur-and-the-equation.html,\alpha(s) = 0,01ce1b22a5de03fdff28a4280e18f8372a6572ef5ff7ec14bbdeb64da976cee7,True
genesis-to-quantum/gtq-05-macarthur-and-the-equation.html,dC/dt,4d461c289a755e943379ec3f400e4463498bcde9cdceda5c65d4b706b8334bae,True
genesis-to-quantum/gtq-05-macarthur-and-the-equation.html,dC/dt = -S \cdot C,3ba3b8d95a1681445a6bd3ec46a476f089d33e85d3db37b15bdcae9a576c3277,True
genesis-to-quantum/gtq-05-macarthur-and-the-equation.html,s = +1,e33a8c4849045aad2ae9f46d3164343ea238d85a81bb1f1d9bfd624e36f863ab,True
genesis-to-quantum/gtq-05-macarthur-and-the-equation.html,s = -1,582cac9d24f4c6a090c23f361b3663cb2d5fdaed29f5509245d9f5ea378fcf6a,True
genesis-to-quantum/gtq-05-macarthur-and-the-equation.html,s: -1 \to 0,a7ec844dfc1cf31cf6a4c483e9e8782f3b813a6e4090f5d2ac0e1589b6c6284e,True
genesis-to-quantum/gtq-05-macarthur-and-the-equation.html,s: 0 \to +1,5aaaae24b16726ec2edbae0421bdb10878e83df958da601f6972ab9a9ed234b3,True
genesis-to-quantum/gtq-05-macarthur-equation.html,\alpha(s) = (1+s)/2,6286555ffcad5270df07d72b31f43a39dafb881db08c8cf777a08b6b64cb9c96,True
genesis-to-quantum/gtq-05-macarthur-equation.html,\dot C = O \cdot G(1-C) - S \cdot C,f068a2501c28df2d49e9135ea62f215f8822782197eff7fca52779b87f2bb542,True
genesis-to-quantum/gtq-05-macarthur-equation.html,s = -1,582cac9d24f4c6a090c23f361b3663cb2d5fdaed29f5509245d9f5ea378fcf6a,True
genesis-to-quantum/gtq-05-macarthur-equation.html,"s \in [-1, +1]",e571122dcd690953730e0626067e08f6fd22e1ed8dccf60de1add76ffa79dcc5,True
genesis-to-quantum/gtq-05-macarthur-equation.html,s: -1 \rightarrow 0,ca29ff52db6fb94c6c1ea2fee6ea2f2ee5c3f3b16131cd90dba847dd8dbd2d6a,True
genesis-to-quantum/gtq-05-macarthur-equation.html,s: 0 \rightarrow +1,4539ea1d474c54baee3117515b8430e8ce96c53271a626d7863effb6bb17ecd8,True
genesis-to-quantum/gtq-05-the-substrate-fractured.html,P(\text{outcome}) = |\langle \phi | \psi \rangle|^2,45471ac555530777dbab638ceef6f9da18bd74e1e632cdfc8ba302b91beb6a1e,True
genesis-to-quantum/gtq-05-the-substrate-fractured.html,\Delta C_{\text{moral}} = \int_0^T \left[ J_{\text{grace}}(t) - \sigma_{\text{sin}}(t) \right] dt,fb442e1dac66508e746de19314c587c25598c43a0eea8c63e9623f69ef9dede0,True
genesis-to-quantum/gtq-05-the-substrate-fractured.html,"\chi_{\text{Eden}} = \iiint (G \cdot M \cdot E \cdot S_{\min} \cdot T \cdot K \cdot R \cdot Q \cdot F_{\max} \cdot C_{\max}) \, dx \, dy \, dt",9c0869dfb949fc083e7ad90eb94ed9a55bc17629be42d301e51892ac686a8eb1,True
genesis-to-quantum/gtq-05-the-substrate-fractured.html,\langle \phi | \psi \rangle,ab186bc4af9c2cfbf680bec539602b7f98025dd6202256e8192488fd19142ee2,True
genesis-to-quantum/gtq-05-the-substrate-fractured.html,\sigma_{\text{sin}},7cedaf24d46c2234a302db36b59f965351c70bdd94b80a95e09627771ca5dcd4,True
