lookup_key,count,latex_samples,paths
r209008,2,['R^2 = 0.9008'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
r0817,2,['r = 0.817'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
g50,2,['G=5.0'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
g02,2,['G=0.2'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
cfinal,2,['C_{final}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
ptlt030,2,['P(t) &lt; 0.30'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
gsgt10,2,['G/S &gt; 10'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
rho0042,2,['\\rho = -0.042'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
n9,2,['N=9'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
179104,2,['1.79 \\times 10^{-4}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
912104,2,['9.12 \\times 10^{-4}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
126106,2,['1.26 \\times 10^{-6}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
216109,2,['2.16 \\times 10^{-9}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
pgt090,2,['P &gt; 0.90'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
r0280,2,['r = 0.280'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
p0377,2,['p = 0.377'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
000032,2,['0.00032'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
ge810,2,['\\geq 8/10'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
proptophicollective,2,['\\propto \\Phi_{collective}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
635sigma,2,['6.35\\sigma'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
6sigma,2,['6\\sigma'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
15,2,['15'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
s03,2,['S = 0.3'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
oraw05,2,['O_{raw} = 0.5'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
w0128,2,['w_0 = -1.28'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
wa070,2,['w_a = +0.70'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
42sigma,2,['4.2\\sigma'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
p1811012,2,['p = 1.81 \\times 10^{-12}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
c9410,2,['\\bar{C} = 9.4/10'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-07a-empirical-testing.html', 'genesis-to-quantum/gtq-07a-empirical-testing.html']"
dcdtscpureentropynocouplingtog,2,"['\\frac{dC}{dt} = -S \\cdot C \\quad \\text{(pure entropy, no coupling to } G\\text{)}']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-08-god-doesnt-need-a-clock.html', 'genesis-to-quantum/gtq-08-god-doesnt-need-a-clock.html']"
og1c,6,"['O \\cdot G(1-C)', 'O \\times G \\times (1-C)']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-08-god-doesnt-need-a-clock.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09-same-god-both-testaments.html', 'genesis-to-quantum/gtq-04-free-will-two-frames.html', 'genesis-to-quantum/gtq-05-macarthur-and-the-equation.html', 'genesis-to-quantum/gtq-09-same-god-both-testaments.html', 'genesis-to-quantum/gtq-22-same-god-both-testaments.html']"
spatialdisplacementnodeltatnoreturncorridor,2,['\\text{Spatial Displacement: No } \\Delta t \\implies \\text{No Return Corridor}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-08a-the-temporal-trap.html', 'genesis-to-quantum/gtq-08a-the-temporal-trap.html']"
temporaldisplacementdeltatexistsreturntoprefallstatepossible,2,['\\text{Temporal Displacement: } \\Delta t \\text{ exists} \\implies \\text{Return to Pre-Fall State Possible}'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-08a-the-temporal-trap.html', 'genesis-to-quantum/gtq-08a-the-temporal-trap.html']"
97b,2,['97B–'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09-same-god-both-testaments.html', 'genesis-to-quantum/gtq-09-same-god-both-testaments.html']"
34trillionisaliteralstructureofintergenerationalwealthextractionacompleteinversionofthemosaiclawwhichmandatedadebtreleaseeverysevenyearstheshemitahphrh2synthesish2ptheisomorphismbetweenthecanaaniteworldandthemodernwestisnotaseriesofcoincidencesitisacompletestructuralalignmentwearerunningthesamespiritualarchitectureatanindustrialscalethemathematicalrealityofthecoherenceequationsuggeststhatasystemcannotoptimizefor,2,"['34 trillion is a literal structure of intergenerational wealth extraction — a complete inversion of the Mosaic Law, which mandated a debt release every seven years (the Shemitah).</p>\n<hr/>\n<h2>Synthesis</h2>\n<p>The isomorphism between the Canaanite world and the modern West is not a series of coincidences; it is a complete structural alignment. We are running the same spiritual architecture at an industrial scale. The mathematical reality of the coherence equation suggests that a system cannot optimize for']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09-same-god-both-testaments.html', 'genesis-to-quantum/gtq-09-same-god-both-testaments.html']"
97billionglobalindustrytheshiftfromsacredsexualitysexwithinthecontextofapermanentcostlycovenanttoconsumptivesexualityistheexacttransitionthatcharacterizedthepaganfertilitycultsinthecanaanitesystemsexwasatooltomanipulatethegodsforraininthemodernsystemsexisatooltomanipulatethebrainsdopaminerewardsystemforpleasurewithoutthecostofapersonptabletheadtrthstrongfeaturestrongththstrongancienttempleprostitutionstrongththstrongmodernpornographyonlyfansstrongthtrtheadtbodytrtdstrongtransactionstrongtdtdcurrencyforritualsexualaccesstdtdsubscriptionfordigitalsexualaccesstdtrtrtdstrongcontextstrongtdtdreligiousritualistictdtdentertainmenteconomictdtrtrtdstrongspiritualgoalstrongtdtdcommunionwithadeityfertilitytdtdselfactualizationdopamineregulationtdtrtrtdstrongarchitecturestrongtdtdphysicaltempletdtddigitalplatformthescreentdtrtrtdstrongstatusofactorstrongtdtdsacredslavevesseltdtdcontentcreatorindependentidoltdtrtrtdstrongindustryvaluestrongtdtdcommunityfundedtdtd,2,"['97 billion global industry. The shift from “sacred sexuality”—sex within the context of a permanent, costly covenant—to “consumptive sexuality” is the exact transition that characterized the pagan fertility cults. In the Canaanite system, sex was a tool to manipulate the gods for rain; in the modern system, sex is a tool to manipulate the brain’s dopamine reward system for pleasure without the cost of a person.</p>\n<table>\n<thead>\n<tr>\n<th><strong>Feature</strong></th>\n<th><strong>Ancient Temple Prostitution</strong></th>\n<th><strong>Modern Pornography / OnlyFans</strong></th>\n</tr>\n</thead>\n<tbody>\n<tr>\n<td><strong>Transaction</strong></td>\n<td>Currency for ritual sexual access</td>\n<td>Subscription for digital sexual access</td>\n</tr>\n<tr>\n<td><strong>Context</strong></td>\n<td>Religious/Ritualistic</td>\n<td>Entertainment/Economic</td>\n</tr>\n<tr>\n<td><strong>Spiritual Goal</strong></td>\n<td>Communion with a deity / Fertility</td>\n<td>“Self-actualization” / Dopamine regulation</td>\n</tr>\n<tr>\n<td><strong>Architecture</strong></td>\n<td>Physical temple</td>\n<td>Digital platform (The “Screen”)</td>\n</tr>\n<tr>\n<td><strong>Status of Actor</strong></td>\n<td>Sacred slave / Vessel</td>\n<td>Content creator / Independent “idol”</td>\n</tr>\n<tr>\n<td><strong>Industry Value</strong></td>\n<td>Community-funded</td>\n<td>']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09b-civilizational-decay.html', 'genesis-to-quantum/gtq-09b-civilizational-decay.html']"
150bannuallytdtrtbodytablepthistransitionmirrorstheiloestimateofsextraffickingasa,2,['150B annually</td>\n</tr>\n</tbody>\n</table>\n<p>This transition mirrors the ILO estimate of sex trafficking as a'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09b-civilizational-decay.html', 'genesis-to-quantum/gtq-09b-civilizational-decay.html']"
34trillionisaliteralstructureofintergenerationalwealthextractionitisthesacrificeofthechildrensfutureeconomicsecurityforthesakeofthecurrentgenerationsconsumptionthisisacompleteinversionofthemosaiclawwhichmandatedadebtreleaseeverysevenyearstheshemitahtopreventtheemergenceofapermanentdebtslaveclassph3studentloandebtasinitiationritualh3ptherequirementforthecurrentgenerationtosacrificetheirtwentiesandtheirfinancialindependencetothecredentialsystemfunctionsasamodernritualofinitiationitisthepricepaidtotheinstitutionsthemoderntemplestobeallowedtoparticipateintheeconomywehavebuiltaneconomyonpermanentdebtamolechsystemthateatsthefuturetofundthepresentph2synthesistheterminalnatureofdecoherenceh2ptheisomorphismbetweenthecanaaniteworldandthemodernwestisnotaseriesoffourcoincidencesitisacompletestructuralalignmentwearerunningthesamespiritualarchitectureatanindustrialscalethedirtof1400bcwasaworldofphysicalpandemoniumthatthemosaiclawattemptedtohumanizethroughcostlymercyandproportionaljusticethedustof2026isaworldofdigitalpandemoniumwherewehavethrownawaythoserestraintsinfavorofcounterfeitsthatfeelfreebutcosttheentiresystemitscoherenceppthemathematicalrealityofthecoherenceequation,2,"['34 trillion, is a literal structure of intergenerational wealth extraction. It is the sacrifice of the children’s future economic security for the sake of the current generation’s consumption. This is a complete inversion of the Mosaic Law, which mandated a debt release every seven years (the Shemitah) to prevent the emergence of a permanent debt-slave class.</p>\n<h3>Student Loan Debt as Initiation Ritual</h3>\n<p>The requirement for the current generation to sacrifice their twenties and their financial independence to the “credential system” functions as a modern ritual of initiation. It is the price paid to the institutions (the modern temples) to be allowed to participate in the economy. We have built an economy on permanent debt—a “Molech system” that eats the future to fund the present.</p>\n<h2>Synthesis: The Terminal Nature of Decoherence</h2>\n<p>The isomorphism between the Canaanite world and the modern West is not a series of four coincidences; it is a complete structural alignment. We are running the same spiritual architecture at an industrial scale. The “dirt” of 1400 BC was a world of physical pandemonium that the Mosaic Law attempted to humanize through costly mercy and proportional justice. The “dust” of 2026 is a world of digital pandemonium where we have thrown away those restraints in favor of counterfeits that feel free but cost the entire system its coherence.</p>\n<p>The mathematical reality of the coherence equation (']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09b-civilizational-decay.html', 'genesis-to-quantum/gtq-09b-civilizational-decay.html']"
suggeststhatasystemcannotoptimizefor,2,[') suggests that a system cannot optimize for'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09b-civilizational-decay.html', 'genesis-to-quantum/gtq-09b-civilizational-decay.html']"
entropyindefinitelythe,2,['(entropy) indefinitely. The'],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09b-civilizational-decay.html', 'genesis-to-quantum/gtq-09b-civilizational-decay.html']"
termeventuallyoverwhelmsthesystemsabilitytoremainopen,2,['term eventually overwhelms the system’s ability to remain “open” ('],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09b-civilizational-decay.html', 'genesis-to-quantum/gtq-09b-civilizational-decay.html']"
totherestorativegrace,2,[') to the restorative “grace” ('],"['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-09b-civilizational-decay.html', 'genesis-to-quantum/gtq-09b-civilizational-decay.html']"
p21everythingelsefromcarrier215971968125000001194393612500000,2,"['P[2/1] \\times \\text{everything else from Carrier} = 2/1 \\times \\frac{5,971,968}{12,500,000} = \\frac{11,943,936}{12,500,000}', 'P[\\tfrac{2}{1}] \\times \\text{everything else from Carrier} = \\tfrac{2}{1} \\times \\tfrac{5{,}971{,}968}{12{,}500{,}000} = \\tfrac{11{,}943{,}936}{12{,}500{,}000}']","['genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-10-the-counter-move.html', 'genesis-to-quantum/_link-fix-backup-2026-05-05-2124/gtq-10a-why-the-pattern-is-the-signal.html']"
iflt1,2,['I_f &lt; 1'],"['genesis-to-quantum/CODEX_BUILD/examples/gtq-02-finished.html', 'genesis-to-quantum/intro/gtq-01-measurement-collapsed-reality-N.html']"
pi,2,['p_i'],"['genesis-to-quantum/intro/information-theoretic-form.html', 'work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html']"
2010010strong,4,['20 · (1.00)^10 = <strong>'],"['isomorphism/iso-037_beer_lambert_transaction_extraction.html', 'isomorphism_backup_20260624_163104/iso-037_beer_lambert_transaction_extraction.html', 'subdomains/isomorphism/_backups/20260526-104534/iso-037_beer_lambert_transaction_extraction.html', 'subdomains/isomorphism/_backups/template-font-pass-20260530-085048/iso-037_beer_lambert_transaction_extraction.html']"
20creditcardat3through10transactionsp10,4,['20 credit card at 3% through 10 transactions: P(10) ='],"['isomorphism/iso-037_beer_lambert_transaction_extraction.html', 'isomorphism_backup_20260624_163104/iso-037_beer_lambert_transaction_extraction.html', 'subdomains/isomorphism/_backups/20260526-104534/iso-037_beer_lambert_transaction_extraction.html', 'subdomains/isomorphism/_backups/template-font-pass-20260530-085048/iso-037_beer_lambert_transaction_extraction.html']"
1474strong,4,['14.74</strong> ('],"['isomorphism/iso-037_beer_lambert_transaction_extraction.html', 'isomorphism_backup_20260624_163104/iso-037_beer_lambert_transaction_extraction.html', 'subdomains/isomorphism/_backups/20260526-104534/iso-037_beer_lambert_transaction_extraction.html', 'subdomains/isomorphism/_backups/template-font-pass-20260530-085048/iso-037_beer_lambert_transaction_extraction.html']"
20creditcardat3through30transactionsp30,4,['20 credit card at 3% through 30 transactions: P(30) ='],"['isomorphism/iso-037_beer_lambert_transaction_extraction.html', 'isomorphism_backup_20260624_163104/iso-037_beer_lambert_transaction_extraction.html', 'subdomains/isomorphism/_backups/20260526-104534/iso-037_beer_lambert_transaction_extraction.html', 'subdomains/isomorphism/_backups/template-font-pass-20260530-085048/iso-037_beer_lambert_transaction_extraction.html']"
3300equivalentto,2,"['3,300 (equivalent to ~']","['mda/01-story-thread/MDA-012-william-1950.html', 'moral-decline/stories/mda-story-03-william-1950.html']"
4800ayeartostartppheturnsitdownppinsteadhecomeshomehetakesajobatthebankinrichlandassistantmanager,2,"['4,800 a year to start.</p>\n<p>He turns it down.</p>\n<p>Instead, he comes home. He takes a job at the bank in Richland - assistant manager,']","['mda/01-story-thread/MDA-012-william-1950.html', 'moral-decline/stories/mda-story-03-william-1950.html']"
chiitxitxixixi,3,"['\\chi_i(t) = \\frac{X_i(t) - X_{i,\\min}}{X_{i,\\max} - X_{i,\\min}}']","['mda/02-method-and-metrics/MDA-004-facts-framework-academic.html', 'mda/02-method-and-metrics/MDA-004-facts-framework.html', 'moral-decline/mda-facts-paper.html']"
chitchi0ett0atc,3,['\\chi(t) = \\chi_0 \\cdot e^{-\\lambda(t - t_0)} + A \\sin(\\omega t + \\phi) + C'],"['mda/02-method-and-metrics/MDA-004-facts-framework-academic.html', 'mda/02-method-and-metrics/MDA-004-facts-framework.html', 'moral-decline/mda-facts-paper.html']"
rhotihrhokgammaklkrholk12lklkrho,3,"['\\frac{\\partial \\rho}{\\partial t} = -i[H, \\rho] + \\sum_k \\gamma_k \\left( L_k \\rho L_k^\\dagger - \\frac{1}{2}\\{L_k^\\dagger L_k, \\rho\\} \\right)']","['mda/02-method-and-metrics/MDA-004-facts-framework-academic.html', 'mda/02-method-and-metrics/MDA-004-facts-framework.html', 'moral-decline/mda-facts-paper.html']"
chippc,4,['\\chi \\approx |P - P_c|^{\\beta}'],"['mda/02-method-and-metrics/MDA-038-coherence-metric-academic.html', 'mda/02-method-and-metrics/MDA-038-coherence-metric.html', 'moral-decline/mda-the-coherence-metric.html', 'mtl-admin/standalone-mtl-template.html']"
100span1971tospanclassfontmonotextaccentfontbold,4,"['1.00</span> (1971) to <span class=""font-mono text-accent font-bold"">']","['mda/02-method-and-metrics/MDA-038-coherence-metric-academic.html', 'mda/02-method-and-metrics/MDA-038-coherence-metric-easy.html', 'mda/02-method-and-metrics/MDA-038-coherence-metric.html', 'moral-decline/mda-the-coherence-metric.html']"
100became,4,['1.00 became'],"['mda/02-method-and-metrics/MDA-038-coherence-metric-academic.html', 'mda/02-method-and-metrics/MDA-038-coherence-metric-easy.html', 'mda/02-method-and-metrics/MDA-038-coherence-metric.html', 'moral-decline/mda-the-coherence-metric.html']"
42kdivdivclasslabelmedianincome2024,3,"['42K</div>\n<div class=""label"">Median Income (2024']","['mda/02-method-and-metrics/MDA-040-statistical-synthesis-academic.html', 'mda/02-method-and-metrics/MDA-040-statistical-synthesis-easy.html', 'moral-decline/stories/mda-STATISTICAL_SYNTHESIS.html']"
divdivclasschangeupprosperitydivdivdivdivdivclassdomainsectionh3economicrealityh3divclassstatsgriddivclassstatcarddivclassvalue65divdivclasslabelsavingsratedivdivclasschangedown51from1974divdivdivclassstatcarddivclassvalue,3,"[')</div>\n<div class=""change up"">Prosperity</div>\n</div>\n</div>\n</div>\n<div class=""domain-section"">\n<h3>Economic Reality</h3>\n<div class=""stats-grid"">\n<div class=""stat-card"">\n<div class=""value"">6.5%</div>\n<div class=""label"">Savings Rate</div>\n<div class=""change down"">-51% from 1974</div>\n</div>\n<div class=""stat-card"">\n<div class=""value"">']","['mda/02-method-and-metrics/MDA-040-statistical-synthesis-academic.html', 'mda/02-method-and-metrics/MDA-040-statistical-synthesis-easy.html', 'moral-decline/stories/mda-STATISTICAL_SYNTHESIS.html']"
chichifatherchisonchispirit,2,['\\chi = \\chi_{\\text{Father}} + \\chi_{\\text{Son}} + \\chi_{\\text{Spirit}}'],"['mda/04-collapse-mechanisms/MDA-030-trinity-mechanism.html', 'moral-decline/mda-the-trinity-mechanism.html']"
poutcomea2fathersonspirit,2,['P(\\text{outcome}) = |\\langle\\psi|a\\rangle|^2 = \\text{Father} \\cdot \\text{Son} \\cdot \\text{Spirit}'],"['mda/04-collapse-mechanisms/MDA-030-trinity-mechanism.html', 'moral-decline/mda-the-trinity-mechanism.html']"
he,2,['\\hat{H}|\\psi\\rangle = E|\\psi\\rangle'],"['mda/04-collapse-mechanisms/MDA-030-trinity-mechanism.html', 'moral-decline/mda-the-trinity-mechanism.html']"
372405tdtdirsstatisticsofincometdtrtrtdchildlaborprevalenceages1015tdtdclassnum175mtdtdclassnumdecliningtdtdclassnumdecliningtdtdacademicconsensustdtrtrtdspanclasshassourcedatasourceidsrc017childlaborpercentageages1015supclasssourcebadgeexactdatasrcsrc01717supspantdtdclassnum18tdtdclassnum15tdtdclassnum12tdtdcensusdatatdtrtrtdspanclasshassourcedatasourceidsrc018womeninworkforcesupclasssourcebadgeexactdatasrcsrc01818supspantdtdclassnum20tdtdclassnumrisingtdtdclassnumrisingwwipeaktdtdcensusdatatdtrtbodytabledivclassprosebodypspanclasshassourcemissingdatasourceidsrc019the1919averagenetincomeofsupclasssourcebadgeunsupporteddatasrcsrc01919supspanstrong,2,"['3,724.05</td><td>IRS Statistics of Income</td></tr>\n<tr><td>Child Labor Prevalence (Ages 10–15)</td><td class=""num"">~1.75M</td><td class=""num"">Declining</td><td class=""num"">Declining</td><td>Academic consensus</td></tr>\n<tr><td><span class=""has-source"" data-source-id=""src_017"">Child Labor Percentage (Ages 10–15)<sup class=""source-badge exact"" data-src=""src_017"">[17]</sup></span></td><td class=""num"">~18%</td><td class=""num"">~15%</td><td class=""num"">~12%</td><td>Census Data</td></tr>\n<tr><td><span class=""has-source"" data-source-id=""src_018"">Women in Workforce (%)<sup class=""source-badge exact"" data-src=""src_018"">[18]</sup></span></td><td class=""num"">~20%</td><td class=""num"">Rising</td><td class=""num"">Rising (WWI peak)</td><td>Census Data</td></tr>\n</tbody>\n</table>\n<div class=""prose-body"">\n<p><span class=""has-source missing"" data-source-id=""src_019"">The 1919 average net income of<sup class=""source-badge unsupported"" data-src=""src_019"">[19?]</sup></span><strong>']","['MUST DO/TOP BAR/MDA-010-pre-modern-baseline-reading-ladder-v2.html', 'MUST DO/math-translation-layer/MDA-010-pre-modern-baseline-reading-ladder-v2.html']"
dkinstdtektextt,2,"['\\frac{dK_{\\text{inst}}}{dt} = \\alpha \\cdot E(K) - \\beta \\cdot T_{\\text{ext}}(t)', '\\frac{dK_{inst}}{dt} = \\alpha \\cdot E(K) - \\beta \\cdot T_{ext}(t)']","['revolution-of-truth/drv-00-the-argument.html', 'revolution-of-truth/drv-06-the-cycle.html']"
dchidtgextkschi,2,['\\frac{d\\chi}{dt} = G_{\\text{ext}} \\cdot \\eta(K) - \\lambda S(\\chi)'],"['revolution-of-truth/drv-00-the-argument.html', 'work/one-page-stories-sprint/04-approved/theophysics-the-full-explanation.html']"
fggs12d2,2,"['F_g = G_s\\psi_1\\psi_2/d^2', 'F_g = \\frac{G_s \\cdot \\psi_1 \\psi_2}{d^2}']","['revolution-of-truth/drv-00-the-argument.html', 'work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html']"
cm2,2,"['C = M\\lambda^2', '\\mathcal{C} = M \\cdot \\lambda^2']","['revolution-of-truth/drv-00-the-argument.html', 'work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html']"
hpipi,2,['H = -\\sum p_i \\log p_i'],"['revolution-of-truth/drv-00-the-argument.html', 'work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html']"
d22dt2dr2,3,"['d\\tau^2 = -\\lambda^2 dt^2 + dr^2', 'd\\tau^2 = -\\lambda^2dt^2 + dr^2']","['revolution-of-truth/drv-00-the-argument.html', 'work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html', 'work/one-page-stories-sprint/04-approved/theophysics-the-full-explanation.html']"
ihbartpsihpsi,3,"['i\\hbar \\frac{\\partial}{\\partial t}|\\Psi\\rangle = \\hat{H}|\\Psi\\rangle', 'i\\hbar\\partial_t\\Psi = H\\Psi']","['revolution-of-truth/drv-00-the-argument.html', 'work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html', 'work/one-page-stories-sprint/04-approved/theophysics-the-full-explanation.html']"
ihbarstphihsphi,3,"['i\\hbar_s \\frac{\\partial}{\\partial t}|\\Phi\\rangle = \\hat{H}_s|\\Phi\\rangle', 'i\\hbar_s\\partial_t\\Phi = H_s\\Phi']","['revolution-of-truth/drv-00-the-argument.html', 'work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html', 'work/one-page-stories-sprint/04-approved/theophysics-the-full-explanation.html']"
gf2m5192pi3,3,"['\\Gamma = G_F^2 m^5/192\\pi^3', '\\Gamma = \\frac{G_F^2 m^5}{192\\pi^3}']","['revolution-of-truth/drv-00-the-argument.html', 'work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html', 'work/one-page-stories-sprint/04-approved/theophysics-the-full-explanation.html']"
kinst,2,"['K_{\\text{inst}}', 'K_{inst}']","['revolution-of-truth/drv-00-the-argument.html', 'revolution-of-truth/drv-06-the-cycle.html']"
ek,2,['E(K)'],"['revolution-of-truth/drv-00-the-argument.html', 'revolution-of-truth/drv-06-the-cycle.html']"
text,2,"['T_{\\text{ext}}', 'T_{ext}']","['revolution-of-truth/drv-00-the-argument.html', 'revolution-of-truth/drv-06-the-cycle.html']"
gextks,2,['G_{\\text{ext}} \\cdot \\eta(K) = \\lambda S'],"['revolution-of-truth/drv-00-the-argument.html', 'work/one-page-stories-sprint/04-approved/theophysics-the-full-explanation.html']"
chiproptos,3,"['\\dot{\\chi} \\propto -S', '\\dot{χ} \\propto S']","['revolution-of-truth/drv-00-the-argument.html', 'subdomains/equation/Master-Equation-Complete-Derivation-Chain.html', 'subdomains/rigor/Master-Equation-Complete-Derivation-Chain.html']"
fcfkxgtfc,2,"['\\forall F, \\exists c : F \\nvdash K(x) &gt; |F| + c']","['revolution-of-truth/drv-01-the-architecture.html', 'revolution-of-truth/drv-02-the-lock.html']"
hxipxi2pxi,2,['H(X) = -\\sum_i P(x_i) \\log_2 P(x_i)'],"['revolution-of-truth/drv-01-the-architecture.html', 'revolution-of-truth/drv-02-the-lock.html']"
ekbt2,2,"['E = k_B T \\ln 2', 'E_{\\min} = k_B T \\ln 2']","['revolution-of-truth/drv-01-the-architecture.html', 'revolution-of-truth/drv-02-the-lock.html']"
kxpupx,3,['K(x) = \\min\\{|p| : U(p) = x\\}'],"['revolution-of-truth/drv-01-the-architecture.html', 'revolution-of-truth/drv-02-the-lock.html', 'work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html']"
kh,2,['K \\ll H'],"['revolution-of-truth/drv-01-the-architecture.html', 'revolution-of-truth/drv-02-the-lock.html']"
itmposition0,2,['I(T_m; \\text{position}) = 0'],"['revolution-of-truth/drv-02-the-lock.html', 'revolution-of-truth/drv-04-the-key.html']"
ddtktm0,2,['\\frac{d}{dt} K(T_m) = 0'],"['revolution-of-truth/drv-02-the-lock.html', 'revolution-of-truth/drv-04-the-key.html']"
kx,2,['K(x)'],"['revolution-of-truth/drv-02-the-lock.html', 'work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html']"
upx,2,['U(p) = x'],"['revolution-of-truth/drv-02-the-lock.html', 'work/one-page-stories-sprint/04-approved/ten-laws-full-treatment.html']"
